Ref	Pos	Value	ReadCount
JN555585-	94698	0.09958208153747629	1.0
JN555585-	94699	0.09958208153747629	0.0
JN555585-	94861	0.08230462224816124	2.0
JN555585-	94862	0.042544910744749406	2.0
JN555585-	94863	0.03008635510925954	0.0
JN555585-	94864	0.014699914986531249	2.0
JN555585-	94865	0.013478476759746286	4.0
JN555585-	94866	0.00902381969735636	0.0
JN555585-	94867	0.00902381969735636	1.0
JN555585-	94868	0.00902381969735636	0.0
JN555585-	94869	0.00902381969735636	2.0
JN555585-	94870	0.013902447053342122	1.0
JN555585-	94871	0.00902381969735636	2.0
JN555585-	94872	0.005937341166018625	1.0
JN555585-	94873	0.005937341166018625	4.0
JN555585-	94874	0.0026480369026202813	1.0
JN555585-	94875	0.0026480369026202813	0.0
JN555585-	94876	0.009322511168130128	1.0
JN555585-	94877	0.005937341166018625	4.0
JN555585-	94878	0.006142727110683608	1.0
JN555585-	94879	0.009322511168130128	4.0
JN555585-	94880	0.006142727110683608	0.0
JN555585-	94881	0.006142727110683608	4.0
JN555585-	94882	0.003976373731565992	1.0
JN555585-	94883	0.003976373731565992	0.0
JN555585-	94884	0.006329621379233718	0.0
JN555585-	94885	0.010486006834854986	1.0
JN555585-	94886	0.021405425196132265	2.0
JN555585-	94887	0.010486006834854986	2.0
JN555585-	94888	0.006329621379233718	3.0
JN555585-	94889	0.006329621379233718	2.0
JN555585-	94890	0.00984105047105361	1.0
JN555585-	94891	0.015842727745334743	1.0
JN555585-	94892	0.023419006560398213	1.0
JN555585-	94893	0.023419006560398213	1.0
JN555585-	94894	0.04555522233664495	1.0
JN555585-	94895	0.04555522233664495	1.0
JN555585-	94896	0.06376373095413568	1.0
JN555585-	94897	0.047469404885882395	3.0
JN555585-	94898	0.04555522233664495	2.0
JN555585-	94899	0.023419006560398213	2.0
JN555585-	94900	0.01614480829449943	1.0
JN555585-	94901	0.04555522233664495	0.0
JN555585-	94902	0.047469404885882395	1.0
JN555585-	95021	0.0793257587322548	3.0
JN555585-	95022	0.057912711508331424	0.0
JN555585-	95023	0.04053400651499757	2.0
JN555585-	95024	0.019155440848598233	2.0
JN555585-	95025	0.0130207220051966	1.0
JN555585-	95026	0.008354879504582049	2.0
JN555585-	95027	0.005475955408456324	0.0
JN555585-	95028	0.008354879504582049	0.0
JN555585-	95029	0.005222716714815704	2.0
JN555585-	95030	0.002002002543352722	2.0
JN555585-	95031	0.001160358646463714	2.0
JN555585-	95032	7.04468202315626E-4	0.0
JN555585-	95033	0.001160358646463714	1.0
JN555585-	95034	0.0010784190784406719	4.0
JN555585-	95035	2.3159043438477966E-4	3.0
JN555585-	95036	1.206887340266136E-4	2.0
JN555585-	95037	1.206887340266136E-4	1.0
JN555585-	95038	1.206887340266136E-4	1.0
JN555585-	95039	3.2329319234738075E-4	1.0
JN555585-	95040	5.471656533329769E-4	1.0
JN555585-	95041	6.007532243109471E-4	1.0
JN555585-	95042	6.007532243109471E-4	1.0
JN555585-	95043	4.943778968472174E-4	3.0
JN555585-	95044	1.4919961906696705E-4	2.0
JN555585-	95045	8.452069128687336E-5	1.0
JN555585-	95046	4.086241503536473E-5	2.0
JN555585-	95047	2.228442514108651E-5	1.0
JN555585-	95048	1.012845644483861E-5	2.0
JN555585-	95049	1.012845644483861E-5	0.0
JN555585-	95050	8.443584105825592E-6	3.0
JN555585-	95051	4.409850328678124E-6	0.0
JN555585-	95052	4.409850328678124E-6	0.0
JN555585-	95053	8.443584105825592E-6	1.0
JN555585-	95054	3.5897387926625024E-6	2.0
JN555585-	95055	1.8340926155620535E-6	0.0
JN555585-	95056	3.5897387926625024E-6	1.0
JN555585-	95057	3.5897387926625024E-6	0.0
JN555585-	95058	3.5897387926625024E-6	5.0
JN555585-	95059	3.5897387926625024E-6	1.0
JN555585-	95060	3.5897387926625024E-6	1.0
JN555585-	95061	3.5897387926625024E-6	0.0
JN555585-	95062	3.5897387926625024E-6	0.0
JN555585-	95063	3.5897387926625024E-6	1.0
JN555585-	95064	1.4535699086203195E-6	2.0
JN555585-	95065	2.72928883347285E-7	2.0
JN555585-	95066	1.3123057189009872E-7	0.0
JN555585-	95067	1.3123057189009872E-7	2.0
JN555585-	95068	6.208061384849504E-8	4.0
JN555585-	95069	2.8888633988480647E-8	1.0
JN555585-	95070	1.7272054671508284E-7	1.0
JN555585-	95071	3.5712043482625136E-7	0.0
JN555585-	95072	3.5712043482625136E-7	0.0
JN555585-	95073	3.5712043482625136E-7	0.0
JN555585-	95074	7.263634800099657E-7	1.0
JN555585-	95075	7.263634800099657E-7	2.0
JN555585-	95076	3.5712043482625136E-7	1.0
JN555585-	95077	7.263634800099657E-7	1.0
JN555585-	95078	2.72928883347285E-7	2.0
JN555585-	95079	2.72928883347285E-7	1.0
JN555585-	95080	5.585678410746413E-7	1.0
JN555585-	95081	5.585678410746413E-7	0.0
JN555585-	95082	1.1250764357416839E-6	1.0
JN555585-	95083	2.862369459386695E-6	0.0
JN555585-	95084	1.1250764357416839E-6	3.0
JN555585-	95085	1.1250764357416839E-6	1.0
JN555585-	95086	2.2306265416980736E-6	1.0
JN555585-	95087	4.353724429800155E-6	1.0
JN555585-	95088	8.366161091889891E-6	1.0
JN555585-	95089	8.366161091889891E-6	0.0
JN555585-	95090	1.5829099094064026E-5	0.0
JN555585-	95091	7.40050125292835E-6	2.0
JN555585-	95092	7.40050125292835E-6	1.0
JN555585-	95093	2.3151979426249538E-5	1.0
JN555585-	95094	9.338904074505422E-6	3.0
JN555585-	95095	9.338904074505422E-6	1.0
JN555585-	95096	2.3151979426249538E-5	1.0
JN555585-	95097	4.285259509186323E-5	1.0
JN555585-	95098	1.7717326828839952E-5	2.0
JN555585-	95099	1.7717326828839952E-5	1.0
JN555585-	95100	1.7717326828839952E-5	0.0
JN555585-	95101	1.7717326828839952E-5	0.0
JN555585-	95102	3.3114864661049705E-5	2.0
JN555585-	95103	6.869061537962978E-6	4.0
JN555585-	95104	6.869061537962978E-6	0.0
JN555585-	95105	1.3168054287504959E-5	1.0
JN555585-	95106	2.487638612970428E-5	1.0
JN555585-	95107	6.097707597648871E-5	0.0
JN555585-	95108	6.097707597648871E-5	1.0
JN555585-	95109	1.1061552451582403E-4	1.0
JN555585-	95110	1.1061552451582403E-4	1.0
JN555585-	95111	1.1061552451582403E-4	0.0
JN555585-	95112	1.976737265694253E-4	1.0
JN555585-	95113	3.479627891087297E-4	1.0
JN555585-	95114	1.5356715386765363E-4	5.0
JN555585-	95115	1.976737265694253E-4	1.0
JN555585-	95116	7.410264911347749E-4	1.0
JN555585-	95117	7.410264911347749E-4	0.0
JN555585-	95118	0.001251422641526711	0.0
JN555585-	95119	0.0020806532157888725	2.0
JN555585-	95120	0.0020806532157888725	2.0
JN555585-	95121	0.0020806532157888725	1.0
JN555585-	95122	0.006338400263759293	0.0
JN555585-	95123	0.011220616878765745	1.0
JN555585-	95124	0.028264783811507994	0.0
JN555585-	95125	0.06384995420961832	0.0
JN555585-	95126	0.09474948709137906	0.0
JN555585-	95127	0.09689528798594203	0.0
JN555585-	95372	0.08271372787776815	7.0
JN555585-	95373	0.04010315743359178	9.0
JN555585-	95374	0.017726828939942152	5.0
JN555585-	95375	0.004856621384196585	10.0
JN555585-	95376	0.002591861187419606	3.0
JN555585-	95377	2.0895344155301174E-4	3.0
JN555585-	95378	2.0895344155301174E-4	0.0
JN555585-	95379	8.440502025104996E-5	4.0
JN555585-	95380	4.5483638594225146E-5	0.0
JN555585-	95381	4.5483638594225146E-5	0.0
JN555585-	95382	4.5483638594225146E-5	0.0
JN555585-	95383	4.5483638594225146E-5	1.0
JN555585-	95384	4.5483638594225146E-5	1.0
JN555585-	95385	4.5483638594225146E-5	0.0
JN555585-	95386	2.1117702936824858E-4	3.0
JN555585-	95387	2.1117702936824858E-4	1.0
JN555585-	95388	2.1117702936824858E-4	0.0
JN555585-	95389	2.1117702936824858E-4	0.0
JN555585-	95390	3.6670529648515196E-4	0.0
JN555585-	95391	6.268972402154213E-4	0.0
JN555585-	95392	6.268972402154213E-4	1.0
JN555585-	95393	6.268972402154213E-4	1.0
JN555585-	95394	6.268972402154213E-4	0.0
JN555585-	95395	6.268972402154213E-4	0.0
JN555585-	95396	3.045417913767642E-4	3.0
JN555585-	95397	1.7385714995579778E-4	0.0
JN555585-	95398	1.7385714995579778E-4	1.0
JN555585-	95399	1.7385714995579778E-4	0.0
JN555585-	95400	1.7385714995579778E-4	2.0
JN555585-	95401	1.7385714995579778E-4	0.0
JN555585-	95402	1.7385714995579778E-4	1.0
JN555585-	95403	3.045417913767642E-4	2.0
JN555585-	95404	5.252723147082011E-4	0.0
JN555585-	95405	8.920245688591184E-4	0.0
JN555585-	95406	2.713383590762856E-4	3.0
JN555585-	95407	2.480758435477732E-4	0.0
JN555585-	95408	1.1061552451582403E-4	3.0
JN555585-	95409	6.097707597648871E-5	2.0
JN555585-	95410	2.487638612970428E-5	5.0
JN555585-	95411	1.3168054287504959E-5	1.0
JN555585-	95412	1.3168054287504959E-5	1.0
JN555585-	95413	1.3168054287504959E-5	1.0
JN555585-	95414	1.3168054287504959E-5	0.0
JN555585-	95415	1.3168054287504959E-5	2.0
JN555585-	95416	4.880133994712773E-6	4.0
JN555585-	95417	2.4809991731149156E-6	0.0
JN555585-	95418	4.880133994712773E-6	2.0
JN555585-	95419	5.567505161853122E-6	0.0
JN555585-	95420	6.537902943740729E-6	5.0
JN555585-	95421	6.537902943740729E-6	2.0
JN555585-	95422	6.537902943740729E-6	0.0
JN555585-	95423	6.537902943740729E-6	2.0
JN555585-	95424	1.2657799525024731E-5	0.0
JN555585-	95425	1.2657799525024731E-5	0.0
JN555585-	95426	1.2657799525024731E-5	0.0
JN555585-	95427	1.2657799525024731E-5	1.0
JN555585-	95428	4.312486005091379E-6	3.0
JN555585-	95429	1.331715528937595E-6	6.0
JN555585-	95430	6.503965629593531E-7	1.0
JN555585-	95431	1.331715528937595E-6	1.0
JN555585-	95432	7.638685043281564E-7	3.0
JN555585-	95433	2.690912456014281E-6	0.0
JN555585-	95434	7.638685043281564E-7	3.0
JN555585-	95435	3.6712416133388554E-7	0.0
JN555585-	95436	7.638685043281564E-7	1.0
JN555585-	95437	1.5692003050327347E-6	2.0
JN555585-	95438	8.410941000646161E-7	4.0
JN555585-	95439	8.410941000646161E-7	1.0
JN555585-	95440	8.410941000646161E-7	0.0
JN555585-	95441	1.7380740336836819E-6	1.0
JN555585-	95442	1.7380740336836819E-6	1.0
JN555585-	95443	1.7380740336836819E-6	6.0
JN555585-	95444	8.410941000646161E-7	0.0
JN555585-	95445	8.410941000646161E-7	2.0
JN555585-	95446	1.7380740336836819E-6	1.0
JN555585-	95447	8.536725870201843E-7	4.0
JN555585-	95448	8.536725870201843E-7	1.0
JN555585-	95449	1.6861162480022187E-7	4.0
JN555585-	95450	7.727016317087053E-8	1.0
JN555585-	95451	1.6861162480022187E-7	0.0
JN555585-	95452	3.531133756155814E-6	0.0
JN555585-	95453	9.338904074505422E-6	1.0
JN555585-	95454	9.338904074505422E-6	0.0
JN555585-	95455	1.7717326828839952E-5	1.0
JN555585-	95456	1.7717326828839952E-5	1.0
JN555585-	95457	1.7717326828839952E-5	0.0
JN555585-	95458	1.7717326828839952E-5	0.0
JN555585-	95459	1.7717326828839952E-5	1.0
JN555585-	95460	1.7717326828839952E-5	1.0
JN555585-	95461	1.7717326828839952E-5	1.0
JN555585-	95462	1.7717326828839952E-5	1.0
JN555585-	95463	3.3114864661049705E-5	1.0
JN555585-	95464	6.097707597648871E-5	1.0
JN555585-	95465	1.1061552451582403E-4	1.0
JN555585-	95466	2.713383590762856E-4	0.0
JN555585-	95467	7.410264911347749E-4	0.0
JN555585-	95468	0.001251422641526711	1.0
JN555585-	95469	0.002454499281736459	0.0
JN555585-	95470	0.003976037385530826	0.0
JN555585-	95471	0.0020806532157888725	4.0
JN555585-	95472	0.0020806532157888725	1.0
JN555585-	95473	0.003405285630712496	1.0
JN555585-	95474	0.0036084888701810726	1.0
JN555585-	95475	0.015340331337847577	1.0
JN555585-	95476	0.03809854500366739	1.0
JN555585-	95477	0.05535389655660219	0.0
JN555585-	95478	0.07903836558000912	0.0
JN555585-	95479	0.07903836558000912	0.0
JN555585-	95485	0.07903836558000912	0.0
JN555585-	95486	0.07903836558000912	1.0
JN555585-	95491	0.07903836558000912	0.0
JN555585-	95492	0.07903836558000912	2.0
JN555585-	95493	0.08447230230216758	0.0
JN555585-	95769	0.08748270928480029	0.0
JN555585-	95770	0.08670645181213683	3.0
JN555585-	95774	0.08670645181213683	3.0
JN555585-	95775	0.06376373095413568	2.0
JN555585-	95776	0.023787145964129872	5.0
JN555585-	95777	0.01522916407879929	6.0
JN555585-	95778	0.006643856271628638	3.0
JN555585-	95779	0.0067694781413999506	0.0
JN555585-	95780	0.004308732041667936	3.0
JN555585-	95781	0.0027428027054756457	1.0
JN555585-	95782	0.002681221214726643	2.0
JN555585-	95783	0.001675123612616913	0.0
JN555585-	95784	0.002681221214726643	1.0
JN555585-	95785	0.004212239304892538	0.0
JN555585-	95786	0.004212239304892538	1.0
JN555585-	95787	0.0045532441992099945	0.0
JN555585-	95788	0.01495552327870344	0.0
JN555585-	95789	0.010486006834854986	4.0
JN555585-	95790	0.00984105047105361	0.0
JN555585-	95791	0.01495552327870344	0.0
JN555585-	95792	0.00984105047105361	2.0
JN555585-	95793	0.00984105047105361	3.0
JN555585-	95794	0.0045532441992099945	0.0
JN555585-	95795	0.006329621379233718	2.0
JN555585-	95796	0.003976373731565992	3.0
JN555585-	95797	0.0024379488681346745	2.0
JN555585-	95798	8.91916409224506E-4	2.0
JN555585-	95799	5.09524320452528E-4	2.0
JN555585-	95800	5.359383566452019E-4	0.0
JN555585-	95801	8.91916409224506E-4	2.0
JN555585-	95802	8.91916409224506E-4	1.0
JN555585-	95803	0.001028374662713034	1.0
JN555585-	95804	0.0024379488681346745	0.0
JN555585-	95805	0.0024379488681346745	1.0
JN555585-	95806	0.002339389049486986	4.0
JN555585-	95807	0.0013892256384311517	3.0
JN555585-	95808	0.002339389049486986	0.0
JN555585-	95809	0.00368862109318612	1.0
JN555585-	95810	0.003527651265447975	2.0
JN555585-	95811	0.00368862109318612	0.0
JN555585-	95812	0.00902381969735636	0.0
JN555585-	95813	0.005714645879579051	2.0
JN555585-	95814	0.005937341166018625	1.0
JN555585-	95815	0.00902381969735636	2.0
JN555585-	95816	0.013902447053342122	0.0
JN555585-	95817	0.015118992522850613	1.0
JN555585-	95818	0.04342581871898447	1.0
JN555585-	95819	0.061318371613192764	0.0
JN555585-	95820	0.08476498087795997	0.0
JN555585-	95986	0.07583027339268361	2.0
JN555585-	95987	0.03820238509964754	6.0
JN555585-	95988	0.017759843720808566	8.0
JN555585-	95989	0.00807201236207621	5.0
JN555585-	95990	0.0046790480765892	2.0
JN555585-	95991	0.0029901058544799367	1.0
JN555585-	95992	0.0018959972307720807	2.0
JN555585-	95993	0.0029901058544799367	0.0
JN555585-	95994	0.0018959972307720807	3.0
JN555585-	95995	0.0017515482249334678	0.0
JN555585-	95996	6.591018838259483E-4	4.0
JN555585-	95997	6.001431059326537E-4	1.0
JN555585-	95998	6.001431059326537E-4	0.0
JN555585-	95999	3.2329319234738075E-4	4.0
JN555585-	96000	9.575669763031362E-5	4.0
JN555585-	96001	4.7085343229267044E-5	5.0
JN555585-	96002	4.7085343229267044E-5	1.0
JN555585-	96003	4.7085343229267044E-5	0.0
JN555585-	96004	8.452069128687336E-5	0.0
JN555585-	96005	1.683045655110863E-4	1.0
JN555585-	96006	1.683045655110863E-4	1.0
JN555585-	96007	8.452069128687336E-5	2.0
JN555585-	96008	2.228442514108651E-5	4.0
JN555585-	96009	1.012845644483861E-5	2.0
JN555585-	96010	5.3167188359054825E-6	4.0
JN555585-	96011	1.1444704960547771E-6	2.0
JN555585-	96012	1.1444704960547771E-6	1.0
JN555585-	96013	9.218450921662354E-7	3.0
JN555585-	96014	4.5572315277447235E-7	1.0
JN555585-	96015	2.265373035119563E-6	0.0
JN555585-	96016	4.409850328678124E-6	1.0
JN555585-	96017	1.8976111190592262E-5	0.0
JN555585-	96018	3.496994861561437E-5	0.0
JN555585-	96019	3.9649741899856625E-5	1.0
JN555585-	96020	1.4574623335239338E-4	1.0
JN555585-	96021	1.9841199946735475E-4	4.0
JN555585-	96022	1.9841199946735475E-4	0.0
JN555585-	96023	1.9841199946735475E-4	1.0
JN555585-	96024	1.9841199946735475E-4	0.0
JN555585-	96025	2.1951136017984751E-4	2.0
JN555585-	96026	1.9841199946735475E-4	1.0
JN555585-	96027	1.702795185172976E-4	2.0
JN555585-	96028	1.9841199946735475E-4	0.0
JN555585-	96029	2.1951136017984751E-4	1.0
JN555585-	96030	5.820746686950197E-4	0.0
JN555585-	96031	5.060935296470482E-4	3.0
JN555585-	96032	2.9591193721555147E-4	0.0
JN555585-	96033	1.4397343666274252E-4	4.0
JN555585-	96034	8.097454618960427E-5	0.0
JN555585-	96035	1.702795185172976E-4	0.0
JN555585-	96036	2.9591193721555147E-4	0.0
JN555585-	96037	5.820746686950197E-4	0.0
JN555585-	96038	5.820746686950197E-4	0.0
JN555585-	96039	9.731637350501874E-4	0.0
JN555585-	96040	9.731637350501874E-4	0.0
JN555585-	96041	9.731637350501874E-4	0.0
JN555585-	96042	9.731637350501874E-4	1.0
JN555585-	96043	9.731637350501874E-4	1.0
JN555585-	96044	9.731637350501874E-4	0.0
JN555585-	96045	8.518624996521128E-4	2.0
JN555585-	96046	8.518624996521128E-4	0.0
JN555585-	96047	4.340831245340604E-4	2.0
JN555585-	96048	2.1117702936824858E-4	2.0
JN555585-	96049	5.4100517058360056E-5	4.0
JN555585-	96050	2.9490070352274635E-5	1.0
JN555585-	96051	6.683005845806975E-5	1.0
JN555585-	96052	2.519741661492916E-4	0.0
JN555585-	96053	8.518624996521128E-4	0.0
JN555585-	96054	0.0014111477921487	2.0
JN555585-	96055	8.518624996521128E-4	2.0
JN555585-	96056	5.060935296470482E-4	0.0
JN555585-	96057	5.060935296470482E-4	0.0
JN555585-	96058	0.0016010286013298338	0.0
JN555585-	96059	0.0016010286013298338	0.0
JN555585-	96060	0.0016010286013298338	0.0
JN555585-	96061	0.0028898038531668477	0.0
JN555585-	96062	0.004573526359599527	0.0
JN555585-	96063	0.004573526359599527	0.0
JN555585-	96064	0.004573526359599527	1.0
JN555585-	96065	0.004856621384196585	0.0
JN555585-	96066	0.010909041352034864	1.0
JN555585-	96067	0.0261179521250619	1.0
JN555585-	96068	0.0261179521250619	2.0
JN555585-	96069	0.04010315743359178	0.0
JN555585-	96070	0.04010315743359178	0.0
JN555585-	96071	0.04010315743359178	0.0
JN555585-	96072	0.04010315743359178	0.0
JN555585-	96073	0.0596330022205035	0.0
JN555585-	96074	0.08271372787776815	1.0
JN555585-	96450	0.08823303183928459	1.0
JN555585-	96452	0.056843024393802295	2.0
JN555585-	96453	0.056843024393802295	1.0
JN555585-	96454	0.07923855875305517	2.0
JN555585-	96455	0.08271372787776815	0.0
JN555585-	96457	0.07923855875305517	2.0
JN555585-	96458	0.053945149343109365	2.0
JN555585-	96459	0.03784934335494731	1.0
JN555585-	96460	0.03784934335494731	1.0
JN555585-	96461	0.02436910583986793	3.0
JN555585-	96462	0.016439554360407845	0.0
JN555585-	96463	0.0261179521250619	0.0
JN555585-	96464	0.0261179521250619	1.0
JN555585-	96465	0.0261179521250619	0.0
JN555585-	96466	0.0261179521250619	0.0
JN555585-	96467	0.03784934335494731	1.0
JN555585-	96468	0.03552987697316424	2.0
JN555585-	96469	0.02436910583986793	1.0
JN555585-	96470	0.022588469989538344	2.0
JN555585-	96471	0.03552987697316424	1.0
JN555585-	96472	0.022588469989538344	2.0
JN555585-	96473	0.022588469989538344	0.0
JN555585-	96474	0.022588469989538344	0.0
JN555585-	96475	0.03315280769733072	0.0
JN555585-	96476	0.04785101668209554	0.0
JN555585-	96477	0.030727493472124445	4.0
JN555585-	96478	0.030727493472124445	1.0
JN555585-	96479	0.018967965484558365	4.0
JN555585-	96480	0.018967965484558365	0.0
JN555585-	96481	0.028264783811507994	0.0
JN555585-	96482	0.04141582504559881	0.0
JN555585-	96483	0.04141582504559881	1.0
JN555585-	96484	0.05966086527621147	0.0
JN555585-	96485	0.03809854500366739	3.0
JN555585-	96486	0.015340331337847577	2.0
JN555585-	96487	0.017149022768414984	0.0
JN555585-	96488	0.017149022768414984	1.0
JN555585-	96489	0.017149022768414984	1.0
JN555585-	96490	0.017149022768414984	0.0
JN555585-	96491	0.017149022768414984	1.0
JN555585-	96492	0.017149022768414984	1.0
JN555585-	96493	0.017149022768414984	0.0
JN555585-	96494	0.017149022768414984	1.0
JN555585-	96495	0.028264783811507994	1.0
JN555585-	96496	0.028264783811507994	1.0
JN555585-	96497	0.04141582504559881	1.0
JN555585-	96498	0.04141582504559881	1.0
JN555585-	96499	0.04141582504559881	1.0
JN555585-	96500	0.04141582504559881	1.0
JN555585-	96501	0.04141582504559881	1.0
JN555585-	96502	0.04141582504559881	0.0
JN555585-	96503	0.02577721913363589	2.0
JN555585-	96504	0.006673613364677893	2.0
JN555585-	96505	0.006338400263759293	1.0
JN555585-	96506	0.003405285630712496	2.0
JN555585-	96507	0.0020806532157888725	0.0
JN555585-	96508	0.0010300826798141007	3.0
JN555585-	96509	2.734928193894873E-4	2.0
JN555585-	96510	1.5356715386765363E-4	0.0
JN555585-	96511	2.734928193894873E-4	0.0
JN555585-	96512	1.1583773100686003E-4	2.0
JN555585-	96513	2.4164216650996017E-5	4.0
JN555585-	96514	1.2657799525024731E-5	0.0
JN555585-	96515	1.2657799525024731E-5	0.0
JN555585-	96516	1.2657799525024731E-5	1.0
JN555585-	96517	2.4164216650996017E-5	0.0
JN555585-	96518	2.4164216650996017E-5	1.0
JN555585-	96519	4.5483638594225146E-5	0.0
JN555585-	96520	4.5483638594225146E-5	1.0
JN555585-	96521	8.440502025104996E-5	0.0
JN555585-	96522	1.5440572363387972E-4	0.0
JN555585-	96523	1.5440572363387972E-4	1.0
JN555585-	96524	1.5440572363387972E-4	1.0
JN555585-	96525	1.5440572363387972E-4	0.0
JN555585-	96526	2.784069696263102E-4	1.0
JN555585-	96527	2.784069696263102E-4	0.0
JN555585-	96528	2.784069696263102E-4	1.0
JN555585-	96529	4.947038342501902E-4	0.0
JN555585-	96530	4.947038342501902E-4	1.0
JN555585-	96531	8.661083189003163E-4	1.0
JN555585-	96532	8.661083189003163E-4	0.0
JN555585-	96533	8.661083189003163E-4	0.0
JN555585-	96534	3.626660652790323E-4	4.0
JN555585-	96535	2.0084534090059397E-4	0.0
JN555585-	96536	3.626660652790323E-4	0.0
JN555585-	96537	3.626660652790323E-4	0.0
JN555585-	96538	1.38305930512824E-4	2.0
JN555585-	96539	1.38305930512824E-4	0.0
JN555585-	96540	1.38305930512824E-4	0.0
JN555585-	96541	2.5421801579319494E-4	0.0
JN555585-	96542	2.5421801579319494E-4	1.0
JN555585-	96543	2.5421801579319494E-4	0.0
JN555585-	96544	2.5421801579319494E-4	0.0
JN555585-	96545	1.931073526179566E-6	4.0
JN555585-	96546	8.991758371649402E-5	0.0
JN555585-	96547	1.685691828555437E-4	0.0
JN555585-	96548	3.823431142547656E-6	0.0
JN555585-	96549	1.514587067258161E-5	0.0
JN555585-	96550	1.411917300951095E-5	1.0
JN555585-	96551	4.23502472368411E-6	1.0
JN555585-	96552	4.23502472368411E-6	0.0
JN555585-	96553	6.2454643757069166E-6	1.0
JN555585-	96554	6.2454643757069166E-6	3.0
JN555585-	96555	2.8975896186606216E-6	2.0
JN555585-	96556	1.4627861513552912E-6	0.0
JN555585-	96557	1.2993275284974058E-6	1.0
JN555585-	96558	2.8975896186606216E-6	0.0
JN555585-	96559	5.632393639605584E-6	0.0
JN555585-	96560	1.3943324337312518E-5	0.0
JN555585-	96561	4.0862034404036555E-5	0.0
JN555585-	96562	4.690789334076188E-5	0.0
JN555585-	96563	2.3317767644755396E-5	3.0
JN555585-	96564	2.0133375192381925E-5	0.0
JN555585-	96565	4.690789334076188E-5	0.0
JN555585-	96566	4.690789334076188E-5	0.0
JN555585-	96567	4.690789334076188E-5	0.0
JN555585-	96568	1.305099602122577E-4	1.0
JN555585-	96569	6.69528333508874E-5	1.0
JN555585-	96570	6.69528333508874E-5	0.0
JN555585-	96571	7.606008553406922E-5	3.0
JN555585-	96572	7.606008553406922E-5	0.0
JN555585-	96573	3.883841610395141E-4	0.0
JN555585-	96574	3.883841610395141E-4	1.0
JN555585-	96575	1.4703481319619326E-4	0.0
JN555585-	96576	1.4703481319619326E-4	0.0
JN555585-	96577	4.203304587000654E-4	0.0
JN555585-	96578	7.04468202315626E-4	0.0
JN555585-	96579	0.001160358646463714	0.0
JN555585-	96580	0.003177127984292109	0.0
JN555585-	96581	0.003177127984292109	0.0
JN555585-	96582	0.003177127984292109	0.0
JN555585-	96583	0.003177127984292109	0.0
JN555585-	96584	0.007988049628302326	0.0
JN555585-	96585	0.004956509962213454	1.0
JN555585-	96586	0.004956509962213454	0.0
JN555585-	96587	0.0046790480765892	2.0
JN555585-	96588	0.0029901058544799367	0.0
JN555585-	96589	0.0046790480765892	0.0
JN555585-	96590	0.0071995358315248125	0.0
JN555585-	96591	0.00807201236207621	0.0
JN555585-	96592	0.017002566478918978	0.0
JN555585-	96593	0.036921623643677196	0.0
JN555585-	96594	0.05357152257145603	0.0
JN555585-	96595	0.05192330118409943	2.0
JN555585-	96596	0.03556772526773546	1.0
JN555585-	96597	0.05192330118409943	0.0
JN555585-	96598	0.07182258521568444	0.0
JN555585-	96599	0.09772525001826417	0.0
JN555585-	96786	0.09746200071969559	1.0
JN555585-	96787	0.092197556713601	4.0
JN555585-	96788	0.06731109413922653	1.0
JN555585-	96789	0.046406465576775635	2.0
JN555585-	96790	0.03265342046988988	1.0
JN555585-	96791	0.03265342046988988	1.0
JN555585-	96792	0.03265342046988988	0.0
JN555585-	96793	0.02143383104059604	2.0
JN555585-	96794	0.03265342046988988	0.0
JN555585-	96795	0.048337915123181224	0.0
JN555585-	96796	0.05188644332527037	0.0
JN555585-	96797	0.048337915123181224	2.0
JN555585-	96798	0.03414380231477582	0.0
JN555585-	96799	0.05017789270945936	0.0
JN555585-	96800	0.07182258521568444	0.0
JN555585-	96801	0.07182258521568444	2.0
JN555585-	96802	0.05192330118409943	1.0
JN555585-	96803	0.07389004329691534	1.0
JN555585-	96814	0.07583027339268361	3.0
JN555585-	96815	0.03820238509964754	6.0
JN555585-	96816	0.025821691025142497	2.0
JN555585-	96817	0.017759843720808566	1.0
JN555585-	96818	0.017759843720808566	2.0
JN555585-	96819	0.00807201236207621	2.0
JN555585-	96820	0.017759843720808566	1.0
JN555585-	96821	0.017759843720808566	1.0
JN555585-	96822	0.025821691025142497	1.0
JN555585-	96823	0.017002566478918978	2.0
JN555585-	96824	0.00807201236207621	1.0
JN555585-	96825	0.0071995358315248125	4.0
JN555585-	96826	0.0071995358315248125	1.0
JN555585-	96827	0.0071995358315248125	1.0
JN555585-	96828	0.0071995358315248125	0.0
JN555585-	96829	0.007642803304273892	1.0
JN555585-	96830	0.017845205794931075	0.0
JN555585-	96831	0.017845205794931075	1.0
JN555585-	96832	0.03556772526773546	1.0
JN555585-	96833	0.03414380231477582	2.0
JN555585-	96834	0.01538391655300892	2.0
JN555585-	96835	0.007198900071282223	0.0
JN555585-	96836	0.01538391655300892	1.0
JN555585-	96837	0.009687594965430202	2.0
JN555585-	96838	0.0059147066411864326	4.0
JN555585-	96839	0.0059147066411864326	0.0
JN555585-	96840	0.0059147066411864326	1.0
JN555585-	96841	0.009059778363326122	0.0
JN555585-	96842	0.009560011468870566	0.0
JN555585-	96843	0.01432499360966242	1.0
JN555585-	96844	0.029490167516375766	0.0
